,price,address,house_type,bedroom
409,"£98,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Semi-Detached,×3
410,"£119,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 51/52 The Galleries,
Washington Centre,
Washington,
NE38 7SD",Terraced,×2
411,"£39,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 North Terrace
Seaham
SR7 7EU ",End of Terrace,×2
412,"£89,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","48 
 Frederick Street
Sunderland
SR1 1NF ",Apartment,×1
413,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A Athenaeum Street,
Sunderland,
SR1 1QX",Semi-Detached,×4
414,"£195,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","  
Suite 9 Victoria Business Centre, Victoria House,
159 Albert Road
Middlesbrough
TS1 2PX 
 ",Town House,×3
415,"£79,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Sea Road,
Sunderland,
SR6 9BS",Cottage,×2
416,"£99,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2/3 Imperial Buildings,
Houghton Le Spring,
DH4 4DJ",Detached,×3
417,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Northumberland Place,
North Shields,
NE30 1QP",Maisonette,×3
418,"£99,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 North Terrace
Seaham
SR7 7EU ",Terraced,×2
419,"£155,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","67 Ellison Street,
Jarrow,
NE32 3JU",Maisonette,×3
420,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Town House,×3
421,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Terraced Bungalow,×2
422,"£310,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1c, Rickleton Bowes Offices
Lambton Park
Chester Le Street
DH3 4PQ",Detached Bungalow,×3
423,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","5/7/9 High Street East,
Wallsend,
NE28 8PA",Semi-Detached,×2
424,"£159,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Lynas House, Athenaeum Street,
Sunderland,
SR1 1NA",Terraced,×5
425,"£675,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Front Street,
Chester Le Street,
DH3 3BQ",Detached,×5
426,"£45,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","12 Blandford Place,
Seaham,
SR7 7EL",Terraced,×2
427,"£45,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","12 Blandford Place,
Seaham,
SR7 7EL",Terraced,×2
428,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Signature House, 3 Azure Court, 
Doxford International Business Park, Sunderland
SR3 3BE",Apartment,×2
429,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Signature House, 3 Azure Court, 
Doxford International Business Park, Sunderland
SR3 3BE",Terraced,×2
430,"£142,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Terraced,×2
431,"£220,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 1
20 Viking Precinct,
Jarrow,
NE32 3LQ",Semi-Detached,×4
432,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","St Georges House, 56 Peter St, Manchester M2 3NQ",End of Terrace,×3
433,"£79,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9  Frederick Street,
Sunderland,
SR1 1NA ",Terraced,×3
434,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","96-98 Fowler St, 
South Shields,
Tyne and Wear,
NE33 5PD",Flat,×3
435,"£19,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","67 Ellison Street,
Jarrow,
NE32 3JU",Flat,×3
436,"£45,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Kingfisher Way 
Silverlink Business Park
Wallsend
NE28 9NY",Flat,×2
437,"£175,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Imperial Buildings
1 Church Street 
Houghton Le Spring
DH4 4DJ ",Semi-Detached,×2
438,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Semi-Detached,×2
439,"£69,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","67 Ellison Street,
Jarrow,
NE32 3JU",Flat,×2
440,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Flat,×3
441,"£104,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wheeler House 2/3  Newbottle Street,
Houghton Le Spring,
DH4 4AL",Terraced,×2
442,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",Semi-Detached,×2
443,"£450,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Detached,×4
444,"£105,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","51 Fawcett Street,
Sunderland,
SR1 1RS",Semi-Detached,×3
445,"£129,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","44 Sea Road,
Sunderland,
SR6 9BX",Apartment,×2
446,"£40,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Ground Flat,×2
